episode,max_tile,episode_reward,episode_steps
1488,256,2680,210
1489,512,5776,544
1490,512,5284,389
1491,512,5028,357
1492,512,5412,393
1493,512,5308,427
1494,512,5356,383
1495,256,3060,419
1496,512,5432,486
1497,512,6680,460
1498,512,7140,583
1499,256,3336,311
1500,256,3152,317
1501,512,6716,529
1502,512,6192,402
1503,256,3132,424
1504,256,4068,415
1505,512,5260,392
1506,512,6324,543
1507,128,1324,148
1508,256,3368,370
1509,512,5280,396
1510,512,6028,483
1511,128,1580,185
1512,512,5204,390
1513,256,3692,376
1514,256,3884,330
1515,512,6964,476
1516,512,5088,637
1517,256,3152,278
1518,512,6652,537
1519,512,4420,349
1520,512,6032,735
1521,512,6008,603
1522,512,6840,551
1523,256,2884,328
1524,1024,9464,659
1525,512,6056,527
1526,512,7340,580
1527,128,1736,189
1528,512,6856,533
1529,512,6896,597
1530,512,5464,539
1531,512,6060,441
1532,512,7896,1010
1533,64,832,147
1534,256,2996,342
1535,512,6856,489
1536,256,2996,310
1537,512,5252,475
1538,128,1280,194
1539,256,2808,239
1540,512,5392,545
1541,512,5336,381
1542,512,4868,505
1543,256,3072,433
1544,256,3080,341
1545,512,6600,564
1546,512,5260,409
1547,512,5308,567
1548,512,6320,454
1549,512,6060,506
1550,512,5644,453
1551,1024,14064,815
1552,128,1404,142
1553,512,7068,699
1554,512,6308,459
1555,512,6960,621
1556,512,7096,639
1557,512,5448,433
1558,512,5232,505
1559,512,7520,670
1560,1024,10532,752
1561,256,3124,287
1562,512,6656,547
1563,512,6920,677
1564,256,3244,315
1565,128,2196,218
1566,256,3088,336
1567,512,6600,751
1568,256,2292,200
1569,256,3020,241
1570,256,4664,365
1571,512,6776,620
1572,256,2948,287
1573,512,6992,718
1574,1024,10464,679
1575,512,6628,443
1576,512,5232,431
1577,128,1696,208
1578,512,5232,399
1579,512,6316,508
1580,512,5100,491
1581,256,4580,587
1582,256,4032,385
1583,1024,10212,759
1584,128,1536,304
1585,256,2272,214
1586,256,3040,299
1587,256,3020,356
1588,512,6344,523
1589,512,7200,732
1590,512,6972,564
1591,256,4504,337
1592,512,5440,379
1593,512,6692,442
1594,512,5176,348
1595,256,2552,317
1596,512,5428,430
1597,256,3340,373
1598,512,5100,363
1599,512,6840,484
1600,256,2996,237
1601,512,6264,486
1602,512,4896,365
1603,512,5344,521
1604,1024,10192,694
1605,512,6576,443
1606,512,5196,339
1607,256,3388,412
1608,1024,13652,770
1609,1024,10844,734
1610,256,2512,210
1611,256,3720,634
1612,512,5728,478
1613,512,6896,509
1614,256,3112,459
1615,512,6168,394
1616,256,3044,355
1617,512,5168,377
1618,256,3048,255
1619,512,6988,502
1620,512,6924,581
1621,256,2196,220
1622,512,7052,498
1623,256,3352,276
1624,512,5896,428
1625,512,7384,646
1626,512,7100,556
1627,256,3720,434
1628,512,5956,443
1629,512,6532,442
1630,1024,11604,703
1631,512,5200,362
1632,512,7036,684
1633,512,7564,506
1634,512,6712,687
1635,512,4524,370
1636,512,6488,513
1637,256,2784,215
1638,256,3016,254
1639,512,6880,751
1640,256,2816,325
1641,1024,11080,691
1642,512,5252,385
1643,512,5112,532
1644,256,3100,495
1645,512,5316,456
1646,512,7188,676
1647,512,6872,581
1648,256,2920,315
1649,128,1284,129
1650,256,3300,341
1651,512,6800,543
1652,256,3444,365
1653,512,5560,519
1654,256,3108,341
1655,512,6328,511
1656,512,4820,344
1657,512,6932,658
1658,256,3152,270
1659,512,6620,523
1660,512,6204,573
1661,512,4952,341
1662,512,5432,496
1663,256,2336,188
1664,256,3044,306
1665,512,5464,493
1666,512,5764,576
1667,256,3488,343
1668,256,3592,355
1669,512,5180,464
1670,512,5268,439
1671,512,6784,473
1672,256,2380,226
1673,256,2576,299
1674,512,6368,635
1675,256,2852,295
1676,512,6428,476
1677,512,7152,726
1678,256,2056,183
1679,512,6724,581
1680,256,4256,334
1681,256,2976,252
1682,256,2812,233
1683,512,4612,349
1684,1024,12084,926
1685,512,5216,374
1686,512,5164,389
1687,256,3036,280
1688,256,3080,322
1689,256,3032,401
1690,512,6760,479
1691,256,3748,344
1692,512,6228,559
1693,512,6320,472
1694,512,4624,312
1695,512,6096,400
1696,256,2944,252
1697,512,5196,377
1698,256,3128,318
1699,512,5328,361
1700,1024,10244,784
1701,512,6672,569
1702,512,7096,493
1703,256,2420,281
1704,512,5080,407
1705,256,3360,388
1706,256,3076,247
1707,512,5184,344
1708,512,6904,472
1709,128,1356,133
1710,512,5072,398
1711,1024,10636,641
1712,256,3340,297
1713,256,3252,254
1714,256,3368,294
1715,512,5420,387
1716,256,3164,280
1717,256,4772,399
1718,512,6436,555
1719,1024,11936,909
1720,512,4792,441
1721,512,6316,432
1722,512,6896,570
1723,256,3084,320
1724,512,6676,455
1725,512,6160,458
1726,512,6272,558
1727,256,2384,191
1728,512,6616,496
1729,256,3548,362
1730,256,3328,288
1731,512,7432,634
1732,512,5484,523
1733,128,1940,202
1734,512,8352,508
1735,1024,15856,1016
1736,1024,11852,741
1737,512,4572,350
1738,512,5320,403
1739,256,2948,292
1740,512,5340,486
1741,1024,9788,681
1742,512,6096,726
1743,256,2964,263
1744,512,6984,545
1745,512,5488,362
1746,256,3044,389
1747,512,7052,838
1748,512,5812,629
1749,128,1212,116
1750,256,2672,238
1751,512,7380,600
1752,512,6740,524
1753,512,6952,533
1754,256,3232,320
1755,256,3088,245
1756,128,1816,157
1757,512,6564,514
1758,512,6904,470
1759,512,6868,498
1760,512,4544,331
1761,512,6944,524
1762,512,5708,474
1763,256,3292,451
1764,256,3092,316
1765,512,5088,388
1766,256,2672,271
1767,512,6964,474
1768,512,6516,573
1769,128,2028,226
1770,256,3152,270
1771,256,3068,348
1772,256,2992,507
1773,512,5508,411
1774,256,3112,304
1775,256,2540,202
1776,512,6944,526
1777,256,4660,448
1778,512,4564,304
1779,512,5272,502
1780,1024,14012,1249
1781,256,2336,195
1782,512,6892,594
1783,128,1372,141
1784,256,3072,343
1785,512,6376,772
1786,256,3116,356
1787,512,8008,598
1788,512,4540,418
1789,512,6836,553
1790,512,6132,414
1791,512,7108,662
1792,256,3044,271
1793,256,3088,340
1794,512,4508,286
1795,512,5184,379
1796,512,6216,440
1797,256,3284,260
1798,512,5828,581
1799,512,6052,563
1800,1024,10592,848
1801,64,892,131
1802,512,6456,507
1803,512,5884,412
1804,1024,11536,688
1805,256,2652,259
1806,1024,13820,869
1807,1024,11992,777
1808,512,6904,525
1809,512,6872,576
1810,256,3044,248
1811,128,1276,195
1812,128,1280,128
1813,512,5468,484
1814,512,4852,356
1815,512,5404,388
1816,128,2032,228
1817,256,2488,251
1818,256,2704,215
1819,1024,12492,889
1820,1024,11996,883
1821,512,6340,498
1822,512,5496,409
1823,512,8504,669
1824,512,6868,573
1825,512,6508,479
1826,512,4816,348
1827,256,2424,201
1828,512,6900,622
1829,512,6968,503
1830,512,7212,633
1831,512,5284,479
1832,512,6948,689
1833,512,6672,581
1834,256,2980,318
1835,512,5856,456
1836,1024,9872,1169
1837,256,3008,271
1838,256,3152,277
1839,128,1260,146
1840,512,6380,514
1841,256,3032,253
1842,512,6692,547
1843,128,1248,181
1844,512,4880,354
1845,256,4696,424
1846,512,6920,474
1847,512,6784,465
1848,512,5724,429
1849,256,3028,244
1850,512,5692,412
1851,128,2020,212
1852,128,1352,132
1853,1024,12080,1064
1854,512,6308,507
1855,512,6972,633
1856,1024,10372,876
1857,256,2344,203
1858,512,6296,665
1859,1024,14512,1234
1860,256,3036,328
1861,256,3072,422
1862,512,5316,451
1863,512,7932,729
1864,1024,13296,937
1865,256,2380,281
1866,512,5428,453
1867,512,6944,624
1868,256,3148,307
1869,512,6848,625
1870,256,3004,246
1871,512,5928,443
1872,512,5160,362
1873,512,5900,422
1874,512,6524,483
1875,256,2352,246
1876,256,3788,372
1877,512,5484,413
1878,512,7012,565
1879,1024,13768,856
1880,512,6336,593
1881,512,6900,569
1882,512,7196,530
1883,512,6228,463
1884,512,6932,476
1885,256,3000,283
1886,256,1968,193
1887,256,3140,361
1888,512,5332,400
1889,512,5252,442
1890,512,7544,684
1891,512,6772,511
1892,256,3112,246
1893,1024,9776,634
1894,512,7448,535
1895,512,5368,399
1896,256,3048,354
1897,512,7004,550
1898,256,2504,270
1899,512,7204,554
1900,512,6600,546
1901,512,5456,486
1902,1024,10388,652
1903,512,5996,467
1904,512,6892,640
1905,512,6648,577
1906,512,6400,515
1907,256,3680,351
1908,512,6920,511
1909,512,6492,424
1910,512,5888,481
1911,512,6844,483
1912,512,6176,493
1913,512,6760,448
1914,512,5288,448
1915,128,1504,137
1916,512,5336,432
1917,512,6844,577
1918,512,6892,534
1919,512,6204,671
1920,1024,11040,745
1921,256,3516,299
1922,512,8512,578
1923,512,9356,671
1924,256,3940,342
1925,512,6480,544
1926,256,2764,264
1927,256,3036,288
1928,512,6576,423
1929,256,2940,351
1930,512,6672,521
1931,256,2776,290
1932,1024,10744,850
1933,1024,10108,678
1934,512,4672,346
1935,1024,10592,800
1936,128,1580,163
1937,256,3828,425
1938,256,3232,287
1939,512,5924,456
1940,256,2844,214
1941,256,2948,227
1942,1024,10468,631
1943,512,6020,517
1944,512,5008,346
1945,256,3084,303
1946,512,5972,437
1947,1024,11876,775
1948,512,6812,583
1949,512,6216,489
1950,512,6724,600
1951,256,2300,231
1952,256,3040,285
1953,512,7020,671
1954,512,4804,426
1955,256,2420,256
1956,1024,11832,940
1957,256,3292,293
1958,512,5212,452
1959,256,3412,320
1960,512,5940,409
1961,512,6604,473
1962,128,1440,204
1963,256,2952,293
1964,512,6784,519
1965,128,1556,161
1966,512,6124,437
1967,256,3680,392
1968,256,3028,323
1969,512,6500,512
1970,256,3540,331
1971,1024,11948,845
1972,256,2936,292
1973,512,6708,462
1974,256,4636,475
1975,256,3292,312
1976,512,6148,519
1977,256,2712,287
1978,512,6924,639
1979,512,7024,674
1980,256,2612,240
1981,512,6992,505
1982,256,2312,183
1983,256,2712,218
1984,512,6252,627
1985,512,7600,619
1986,512,6872,598
1987,512,6764,542
1988,512,6348,628
1989,256,2960,230
1990,512,6264,493
1991,256,3572,339
1992,1024,11916,767
1993,512,6736,570
1994,256,2408,348
1995,128,1064,134
1996,256,2704,225
1997,128,1732,169
1998,512,4864,336
1999,1024,9828,636
2000,512,5356,394
2001,512,4968,326
2002,512,6152,450
2003,256,3788,268
2004,1024,14516,968
2005,256,3408,337
2006,256,3708,352
2007,256,3840,298
2008,512,5432,419
2009,512,5168,470
2010,256,3016,266
2011,512,6688,526
2012,256,3420,356
2013,512,6340,418
2014,512,6984,594
2015,256,3016,239
2016,256,3820,486
2017,512,6948,705
2018,256,3984,469
2019,256,2976,280
2020,256,2556,242
2021,512,6720,522
2022,512,6868,534
2023,512,7560,613
2024,512,6852,608
2025,256,3108,306
2026,512,4920,344
2027,256,2836,225
2028,256,3120,354
2029,1024,11676,835
2030,512,5864,584
2031,512,4580,319
2032,256,3436,279
2033,256,3416,310
2034,512,6332,429
2035,256,3060,473
2036,512,5192,381
2037,256,3564,326
2038,512,7252,547
2039,512,6884,474
2040,256,2932,238
2041,128,2084,236
2042,512,6132,465
2043,256,3024,264
2044,512,4980,327
2045,512,6788,589
2046,256,2960,280
2047,512,6784,585
2048,512,5776,548
2049,256,2144,214
2050,256,2784,242
2051,256,2300,178
2052,256,3212,346
2053,256,2904,247
2054,512,5568,515
2055,256,2808,238
2056,512,6424,554
2057,512,4460,320
2058,256,2568,268
2059,512,6072,473
2060,256,2864,312
2061,256,2572,264
2062,256,3492,279
2063,512,7036,492
2064,512,6492,463
2065,256,3320,287
2066,512,5872,508
2067,1024,10936,681
2068,512,5252,484
2069,512,5948,479
2070,512,5572,551
2071,256,3704,457
2072,512,5988,397
2073,256,3284,372
2074,512,6924,463
2075,1024,10124,720
2076,512,5184,409
2077,512,7268,568
2078,256,3032,249
2079,256,2336,224
2080,512,5420,430
2081,1024,11900,743
2082,512,6968,577
2083,512,5056,367
2084,512,5932,638
2085,256,4856,432
2086,512,5276,409
2087,1024,14932,910
2088,256,3040,295
2089,512,6452,457
2090,256,2712,216
2091,512,5236,363
2092,1024,11164,637
2093,256,3012,364
2094,512,6264,443
2095,512,5008,339
2096,256,3068,264
2097,512,6864,467
2098,256,3032,305
2099,512,6996,480
2100,512,6876,518
2101,1024,10188,861
2102,512,6400,776
2103,256,4828,391
2104,512,5928,440
2105,256,3000,414
2106,512,5464,490
2107,128,1816,186
2108,256,1952,194
2109,512,9464,712
2110,256,2688,207
2111,1024,11632,805
2112,512,7040,587
2113,256,4784,362
2114,512,7876,638
2115,256,2412,255
2116,256,3256,255
2117,256,3052,259
2118,512,6896,462
2119,256,3076,253
2120,128,1268,130
2121,256,3564,296
2122,256,2300,197
2123,256,3176,248
2124,1024,10772,908
2125,512,6928,630
2126,1024,15392,1093
2127,512,6784,591
2128,512,6716,476
2129,512,5916,561
2130,512,5300,392
2131,256,2924,229
2132,1024,10868,812
2133,256,4472,315
2134,256,3672,393
2135,1024,11800,712
2136,256,3232,358
2137,512,6244,406
2138,512,6896,712
2139,256,3092,399
2140,512,6224,488
2141,512,6172,563
2142,512,7048,500
2143,512,6692,694
2144,256,2780,344
2145,512,6764,503
2146,1024,11388,861
2147,256,2644,254
2148,1024,10476,984
2149,512,6768,475
2150,512,5224,377
2151,512,7076,572
2152,256,3288,352
2153,512,6912,694
2154,1024,11144,740
2155,256,4052,344
2156,512,7420,827
2157,512,5212,393
2158,128,1672,207
2159,256,3284,355
2160,1024,10432,841
2161,512,6300,459
2162,1024,9648,641
2163,256,3444,356
2164,256,2584,214
2165,256,3668,423
2166,512,6976,622
2167,256,3152,280
2168,512,6200,482
2169,256,3004,255
2170,256,3116,352
2171,256,3132,423
2172,512,7132,490
2173,512,6016,389
2174,512,6936,502
2175,1024,11872,955
2176,256,3168,420
2177,256,2964,248
2178,512,5332,389
2179,512,7052,598
2180,512,5988,494
2181,256,2516,268
2182,512,6276,469
2183,256,3008,297
2184,512,5264,382
2185,256,2612,213
2186,512,6792,550
2187,512,7024,658
2188,512,7280,722
2189,512,6904,529
2190,512,6284,477
2191,512,6708,578
2192,256,3208,288
2193,256,2688,209
2194,512,5284,373
2195,1024,9552,537
2196,512,4848,324
2197,512,5368,479
2198,1024,11696,685
2199,512,5416,472
2200,512,7284,678
2201,128,1380,161
2202,128,1356,178
2203,256,3356,308
2204,256,3652,368
2205,256,3108,363
2206,512,4388,340
2207,512,5544,404
2208,256,3280,443
2209,512,8652,553
2210,128,1672,186
2211,512,6988,548
2212,256,3068,262
2213,256,3068,258
2214,256,3600,333
2215,512,8000,980
2216,512,6864,496
2217,256,2920,310
2218,256,2908,244
2219,256,3324,326
2220,256,3728,344
2221,512,6968,536
2222,128,1328,165
2223,1024,12352,1000
2224,256,3016,256
2225,512,5016,550
2226,512,6724,483
2227,256,3660,348
2228,256,3800,413
2229,512,6884,591
2230,512,6740,602
2231,256,3544,272
2232,512,6892,501
2233,256,2276,285
2234,512,7992,542
2235,256,3064,249
2236,512,5604,411
2237,512,7448,867
2238,256,3084,259
2239,512,6320,478
2240,512,7768,594
2241,256,3164,317
2242,512,6840,645
2243,256,2592,292
2244,1024,15788,1005
2245,512,6648,504
2246,512,5240,455
2247,512,6912,577
2248,512,5228,457
2249,256,2992,272
2250,512,5028,445
2251,256,3300,385
2252,512,6188,466
2253,512,7096,557
2254,512,6028,500
2255,512,6564,463
2256,1024,10868,730
2257,512,5284,382
2258,256,2336,238
2259,512,6920,620
2260,512,6812,441
2261,256,3964,437
2262,256,3176,268
2263,256,4056,407
2264,256,2896,253
2265,1024,10684,645
2266,512,8040,557
2267,256,3224,411
2268,512,5396,516
2269,512,4604,304
2270,256,3112,330
2271,256,3116,267
2272,512,4656,307
2273,128,1300,232
2274,512,6832,644
2275,512,5196,413
2276,1024,10352,624
2277,512,6916,451
2278,1024,9924,556
2279,128,980,144
2280,128,1264,124
2281,256,2912,233
2282,512,6564,514
2283,128,1428,148
2284,512,5280,381
2285,256,3292,322
2286,256,3788,350
2287,256,3028,344
2288,512,7792,619
2289,128,2224,227
2290,512,6272,439
2291,256,3036,252
2292,512,4876,381
2293,512,7024,686
2294,1024,10608,740
2295,512,5188,416
2296,512,6872,589
2297,512,6408,553
2298,256,3016,311
2299,512,6168,622
2300,256,4480,377
2301,256,2940,231
2302,512,6028,442
2303,512,4860,509
2304,512,5992,516
2305,512,5272,385
2306,512,6328,484
2307,512,5924,409
2308,1024,10080,702
2309,512,6864,487
2310,512,5280,398
2311,1024,10172,717
2312,512,5252,381
2313,256,2928,250
2314,512,7000,603
2315,256,3244,281
2316,512,6392,560
2317,512,6856,482
2318,1024,11492,734
2319,1024,10208,671
2320,256,3080,239
2321,512,5216,374
2322,256,3868,389
2323,512,5700,500
2324,512,6920,590
2325,512,6780,473
2326,512,6908,539
2327,256,3292,340
2328,512,6940,664
2329,512,5368,475
2330,512,5104,392
2331,512,7244,523
2332,512,6808,550
2333,128,1300,191
2334,256,3124,339
2335,512,6248,729
2336,512,5276,392
2337,1024,10836,942
2338,512,6976,510
2339,256,4160,355
2340,512,6116,417
2341,256,3076,348
2342,256,3428,313
2343,512,6868,475
2344,512,7004,522
2345,256,4692,393
2346,256,3280,278
2347,256,2884,246
2348,512,6360,449
2349,1024,14072,941
2350,512,7116,646
2351,256,3052,237
2352,1024,11868,722
2353,256,3056,251
2354,512,7932,601
2355,512,6912,498
2356,512,7208,485
2357,512,6692,463
2358,1024,10132,619
2359,1024,11892,776
2360,256,4228,559
2361,512,6708,540
2362,512,6972,577
2363,256,3004,271
2364,512,7744,945
2365,512,4548,537
2366,512,6656,461
2367,512,6836,541
2368,512,8540,837
2369,512,6980,671
2370,256,2704,241
2371,512,5272,413
2372,512,5892,522
2373,1024,11892,822
2374,256,3044,232
2375,256,2948,241
2376,512,6888,617
2377,512,6720,468
2378,512,6020,485
2379,128,1004,109
2380,256,3144,273
2381,512,7252,526
2382,256,2924,220
2383,256,3408,339
2384,512,7580,564
2385,256,3004,246
2386,512,7188,472
2387,512,5280,575
2388,256,3124,269
2389,512,6344,465
2390,512,5300,348
2391,256,2960,381
2392,256,3008,289
2393,512,4552,326
2394,512,6604,539
2395,1024,10708,711
2396,512,5468,421
2397,512,4508,354
2398,512,6944,562
2399,256,2968,305
2400,512,6856,626
2401,512,6184,407
2402,512,6648,556
2403,512,7792,644
2404,256,2860,261
2405,512,6692,441
2406,512,6304,522
2407,512,6860,495
2408,512,5572,531
2409,512,6712,532
2410,512,6944,528
2411,256,3420,368
2412,512,5932,609
2413,256,3244,280
2414,1024,13616,946
2415,256,3188,263
2416,512,6484,601
2417,256,2592,309
2418,512,6908,664
2419,512,6888,478
2420,512,5216,345
2421,512,7388,574
2422,512,6232,500
2423,512,5256,407
2424,512,4500,366
2425,512,7184,634
2426,512,5340,405
2427,512,6744,723
2428,512,6352,480
2429,512,6996,680
2430,512,7308,654
2431,1024,14820,894
2432,256,3008,288
2433,512,6196,411
2434,256,3148,327
2435,256,3148,348
2436,512,6448,501
2437,512,5080,363
2438,128,1776,242
2439,512,6656,602
2440,512,7016,627
2441,256,3068,271
2442,512,6760,489
2443,512,6720,603
2444,512,6792,582
2445,256,3948,295
2446,256,3800,365
2447,256,3076,257
2448,512,6244,450
2449,512,7020,527
2450,256,3096,335
2451,1024,14880,1087
2452,512,6980,482
2453,128,1556,144
2454,1024,10256,612
2455,1024,11940,963
2456,512,5244,367
2457,1024,11416,818
2458,1024,11124,721
2459,256,3452,396
2460,512,5268,420
2461,512,5500,444
2462,512,7136,610
2463,512,6584,458
2464,512,5628,475
2465,512,5220,380
2466,256,2812,246
2467,256,2896,295
2468,512,6676,681
2469,512,6284,508
2470,512,6956,471
2471,512,6896,475
2472,512,6844,584
2473,512,6956,586
2474,512,5676,477
2475,256,3712,422
2476,512,7052,534
2477,128,1972,174
2478,512,5368,505
2479,512,6752,459
2480,512,5364,497
2481,256,3392,294
2482,512,5568,480
2483,512,6508,454
2484,1024,11160,899
2485,256,2256,212
2486,128,2032,220
2487,512,6940,508
2488,512,7028,464
2489,512,7624,690
2490,512,5512,419
2491,256,3044,357
2492,128,1404,262
2493,512,6304,411
2494,512,5168,363
2495,512,5448,584
2496,512,7164,479
2497,512,6908,617
2498,256,3140,261
2499,256,2944,262
2500,1024,13636,918
2501,512,6796,501
2502,256,3052,257
2503,512,5568,557
2504,256,4324,467
2505,512,5484,437
2506,128,1668,190
2507,512,6916,585
2508,256,4688,365
2509,512,6560,535
2510,512,6620,607
2511,256,2832,273
2512,512,6276,477
2513,256,3548,280
2514,512,6956,505
2515,1024,10688,1010
2516,256,3200,249
2517,256,3684,330
2518,256,2716,344
2519,1024,10076,580
2520,256,3900,549
2521,256,2708,213
2522,512,6988,522
2523,512,5192,451
2524,512,5268,400
2525,256,3428,496
2526,512,5932,430
2527,128,1288,274
2528,512,7036,611
2529,512,7992,801
2530,256,3128,376
2531,1024,11952,836
2532,256,3148,314
2533,256,3060,240
2534,512,5600,460
2535,256,3000,234
2536,128,1452,266
2537,512,6740,477
2538,1024,15408,1147
2539,512,7084,575
2540,128,1552,161
2541,512,8552,790
2542,256,3168,269
2543,256,2656,210
2544,512,6488,480
2545,256,2984,275
2546,1024,11380,744
2547,1024,10228,614
